11782578,6.00000000,1.00000000,14974844,14974844,1698623884463,True,True
11782579,6.00000000,1.00000000,14974845,14974845,1698623884666,True,True
11782580,6.00000000,1.00000000,14974846,14974846,1698623893793,True,True
11782581,6.00000000,5.00000000,14974847,14974847,1698623920955,True,True
11782582,6.00000000,10.50000000,14974848,14974848,1698623939783,False,True
