2759293842,36163.51000000,0.00207000,3284106384,3284106384,1700179200000,True,True
2759293843,36163.51000000,0.00231000,3284106385,3284106385,1700179200002,True,True
2759293844,36163.52000000,0.00161000,3284106386,3284106386,1700179200002,False,True
2759293845,36163.52000000,0.00199000,3284106387,3284106387,1700179200005,False,True
