4063759318,78189.20000000,0.00009000,6681954163,6681954164,1789430400017025,True,True
4063759319,78189.20000000,0.00010000,6681954165,6681954166,1789430400239592,True,True
4063759320,78189.21000000,0.00100000,6681954167,6681954167,1789430400433257,False,True
4063759321,78189.21000000,0.00204000,6681954168,6681954168,1789430400780939,False,True
4063759322,78189.21000000,0.02830000,6681954169,6681954169,1789430400830198,False,True
