12410950,sell,6.20000000,7.51700000,1700180345591
12410951,sell,34.30000000,7.50800000,1700180363502
12410952,sell,71.90000000,7.50700000,1700180363502
12410953,sell,41.80000000,7.50600000,1700180363502
12410954,buy,1.40000000,7.50800000,1700180402569
12410955,buy,18.70000000,7.51200000,1700180405848
12410956,buy,15.60000000,7.51200000,1700180405852
12410957,buy,34.30000000,7.51500000,1700180452838
12410958,buy,11.80000000,7.51700000,1700180464067
12410959,sell,1.90000000,7.51300000,1700180481838
12410960,buy,88.30000000,7.52200000,1700180494979
12410961,buy,7.50000000,7.52500000,1700180498876
12410962,buy,8.50000000,7.52500000,1700180498879
12410963,buy,7.20000000,7.52500000,1700180498879
12410964,buy,8.20000000,7.52700000,1700180505566
12410965,buy,15.20000000,7.52700000,1700180505569
12410966,buy,10.80000000,7.52700000,1700180505573
12410967,buy,8.00000000,7.52700000,1700180505575
12410968,buy,18.10000000,7.52700000,1700180505578
12410969,buy,28.10000000,7.52700000,1700180505589
12410970,buy,18.50000000,7.52700000,1700180505589
12410971,buy,12.90000000,7.52800000,1700180508968
12410972,buy,3.50000000,7.52900000,1700180511721
12410973,buy,19.30000000,7.53300000,1700180518309
12410974,buy,50.00000000,7.54200000,1700180526555
12410975,sell,38.60000000,7.54100000,1700180547067
12410976,sell,24.70000000,7.54100000,1700180547078
12410977,buy,20.70000000,7.54300000,1700180562530
12410978,buy,14.70000000,7.54400000,1700180562530
12410979,buy,33.90000000,7.54400000,1700180562714
12410980,sell,48.70000000,7.54600000,1700180579456
12410981,sell,5.10000000,7.54600000,1700180579551
12410982,sell,8.60000000,7.54100000,1700180582510
12410983,sell,34.30000000,7.54000000,1700180595785
12410984,buy,2.60000000,7.54000000,1700180601199
12410985,buy,31.70000000,7.54000000,1700180609979
12410986,buy,28.70000000,7.54300000,1700180612065
12410987,buy,5.60000000,7.54300000,1700180612071
12410988,sell,34.30000000,7.54200000,1700180624628
12410989,buy,0.90000000,7.54900000,1700180671192
12410990,buy,16.20000000,7.54900000,1700180681889
12410991,sell,23.50000000,7.54800000,1700180690877
12410992,sell,22.00000000,7.54600000,1700180693333
12410993,buy,0.70000000,7.54500000,1700180703130
12410994,sell,34.30000000,7.54400000,1700180707132
12410995,sell,20.70000000,7.54200000,1700180707132
12410996,sell,45.00000000,7.54100000,1700180707132
12410997,buy,34.30000000,7.54300000,1700180713278
12410998,buy,32.90000000,7.54500000,1700180715388
12410999,buy,5.50000000,7.54700000,1700180723572
12411000,buy,5.60000000,7.54700000,1700180723574
12411001,buy,17.60000000,7.54700000,1700180723575
12411002,buy,6.80000000,7.55200000,1700180735804
12411003,buy,12.10000000,7.55500000,1700180774261
12411004,buy,6.20000000,7.55500000,1700180774263
12411005,buy,1.70000000,7.55500000,1700180774268
12411006,sell,34.30000000,7.55400000,1700180777165
12411007,sell,6.90000000,7.55100000,1700180777165
12411008,sell,12.60000000,7.55200000,1700180777453
12411009,buy,1.60000000,7.55700000,1700180782237
12411010,buy,34.30000000,7.55900000,1700180805479
12411011,buy,3.20000000,7.56000000,1700180805527
12411012,buy,69.70000000,7.56200000,1700180813710
12411013,buy,31.40000000,7.56200000,1700180813713
12411014,buy,6.40000000,7.56200000,1700180813717
12411015,buy,111.30000000,7.56200000,1700180813808
12411016,buy,114.60000000,7.56200000,1700180813810
12411017,buy,8.70000000,7.56200000,1700180813811
12411018,buy,114.60000000,7.56200000,1700180813812
12411019,buy,40.70000000,7.56200000,1700180813812
12411020,buy,160.20000000,7.56200000,1700180813813
12411021,buy,26.30000000,7.56200000,1700180813816
12411022,buy,34.50000000,7.56200000,1700180813819
12411023,buy,13.90000000,7.56200000,1700180813826
12411024,buy,137.80000000,7.56200000,1700180815880
12411025,buy,29.40000000,7.56200000,1700180815883
12411026,buy,46.00000000,7.56200000,1700180816039
12411027,buy,4.40000000,7.56200000,1700180816046
12411028,buy,50.30000000,7.56200000,1700180816059
12411029,buy,37.70000000,7.56200000,1700180816065
12411030,buy,18.50000000,7.56200000,1700180816066
12411031,buy,36.80000000,7.56200000,1700180816067
12411032,buy,74.30000000,7.56200000,1700180816069
12411033,buy,5.80000000,7.56200000,1700180816151
12411034,buy,7.30000000,7.56200000,1700180816152
12411035,buy,18.20000000,7.56200000,1700180816153
12411036,buy,11.60000000,7.56200000,1700180816153
12411037,buy,18.10000000,7.56200000,1700180816156
12411038,buy,14.00000000,7.56200000,1700180817745
12411039,buy,91.10000000,7.56200000,1700180826336
12411040,buy,91.10000000,7.56200000,1700180826336
12411041,buy,91.10000000,7.56200000,1700180826336
12411042,buy,91.10000000,7.56200000,1700180826336
12411043,buy,91.10000000,7.56200000,1700180826336
12411044,buy,91.10000000,7.56200000,1700180826337
12411045,buy,26.70000000,7.56200000,1700180826342
12411046,buy,0.90000000,7.56200000,1700180826382
